Journal ID;Print ISSN;Online ISSN;Original Title;International Title;Country of Publication;ERIH PLUS Disciplines;OECD Classifications;[Last Updated]
"490007";"1016-2801";"";"Acta Musei Porolissensis";"Acta Musei Porolissensis";"Romania";"Archaeology, Classical Studies, History, History & Philosophy of Science, Cultural Studies, Human Geography and Urban Studies";"History and Archaeology; Languages and Literature; Other Humanities; Social and Economic Geography";"2016-12-08 14:58:15"
"437225";"0001-6241";"2296-4339";"Acta Musicologica";"Acta Musicologica";"Switzerland";"Musicology";"Arts (Arts, History of Arts, Performing Arts, Music)";"2023-02-02 14:41:55"
"451154";"0567-784X";"2350-417X";"Acta Neophilologica";"Acta Neophilologica";"Slovenia";"Literature";"Languages and Literature";"2023-02-02 17:14:12"
"490073";"1509-1619";"2450-0852";"Acta Neophilologica";"Acta Neophilologica";"Poland";"Cultural Studies, Linguistics, Literature, Interdisciplinary research in the Humanities";"Languages and Literature; Other Humanities";"2017-01-27 13:31:19"
"504654";"";"2806-5522";"Acta Oceanográfica del Pacífico";"Acta Oceanográfica del Pacífico";"Ecuador";"Environmental Studies, Human Geography and Urban Studies";"Other Social Sciences; Social and Economic Geography";"2023-01-20 08:01:03"
"486020";"0572-3043";"1804-2112";"Acta Oeconomica Pragensia";"Acta Oeconomica Pragensia";"Czechia";"Business and Management, Economics";"Economics and Business";"2015-06-10 14:04:03"
"487106";"1338-6581";"";"Acta Oeconomica Universitatis Selye";"Acta Oeconomica Universitatis Selye";"Slovakia";"Business and Management, Economics, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Law, Social Statistics and Informatics";"Economics and Business; Law; Media and Communications; Other Humanities; Other Social Sciences";"2016-07-11 11:39:38"
"469237";"1211-4413";"";"Acta onomastica";"Acta onomastica";"Czechia";"Linguistics";"Languages and Literature";"2023-02-02 17:14:12"
"340265";"0001-6438";"";"Acta Orientalia";"Acta Orientalia";"Norway";"Linguistics";"Languages and Literature";"2023-02-02 17:14:12"
"480008";"0001-6446";"1588-2667";"Acta Orientalia Academiae Scientiarum Hungaricae";"Acta Orientalia Academiae Scientiarum Hungaricae";"Hungary";"Linguistics, History";"History and Archaeology; Languages and Literature";"2023-02-02 17:14:12"
"498649";"1392-5016";"1648-665X";"Acta Paedagogica Vilnensia";"Acta Paedagogica Vilnensia";"Lithuania";"Pedagogical & Educational Research";"Educational Sciences";"2020-05-23 16:51:52"
"498608";"1338-3299";"2644-5026";"Acta Patristica";"Acta Patristica";"Slovakia";"Anthropology, Archaeology, Art and Art History, History, Sociology, Pedagogical & Educational Research, Philosophy, Psychology, Religious Studies and Theology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences";"Arts (Arts, History of Arts, Performing Arts, Music); Educational Sciences; History and Archaeology; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Psychology; Sociology";"2021-10-11 14:22:23"
"482816";"1121-2179";"1825-6562";"ACTA PHILOSOPHICA-Rivista internazionale di filosofia A cura della Facoltà di Filosofia della Pontificia Università della Santa Croce";"ACTA PHILOSOPHICA-Rivista internazionale di filosofia A cura della Facoltà di Filosofia della Pontificia Università della Santa Croce";"Italy";"History & Philosophy of Science, Philosophy";"Other Humanities; Philosophy, Ethics and Religion";"2020-06-05 13:05:13"
"488501";"0185-3082";"";"Acta Poética";"Acta Poética";"Mexico";"Cultural Studies, Interdisciplinary research in the Humanities, Literature, Philosophy";"Languages and Literature; Other Humanities; Philosophy, Ethics and Religion";"2016-09-30 14:11:30"
"489198";"1736-2229";"2228-4133";"Acta Politica Estica";"Acta Politica Estica";"Estonia";"Interdisciplinary research in the Social Sciences, Political Sciences and International Relations";"Other Social Sciences; Political Science";"2016-09-22 14:07:46"
"501806";"2451-0432";"2719-4388";"Acta Politica Polonica";"Acta Politica Polonica";"Poland";"History, History & Philosophy of Science, Media Studies and Communication, Political Sciences and International Relations, Sociology, Environmental Studies, Philosophy, Interdisciplinary research in the Social Sciences";"History and Archaeology; Media and Communications; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Political Science; Sociology";"2021-07-09 11:05:06"
"486149";"1804-1302";"1803-8220";"Acta Politologica";"Acta Politologica";"Czechia";"Interdisciplinary research in the Social Sciences, Political Sciences and International Relations";"Other Social Sciences; Political Science";"2015-06-16 10:29:00"
"341595";"0001-6829";"";"Acta Poloniae Historica";"Acta Poloniae Historica";"Poland";"History, Interdisciplinary research in the Humanities";"History and Archaeology; Other Humanities";"2023-02-02 17:14:12"
"490502";"1427-549X";"2450-0844";"Acta Polono-Ruthenica";"Acta Polono-Ruthenica";"Poland";"Cultural Studies, Linguistics, Literature";"Languages and Literature";"2017-09-01 14:38:36"
"503755";"";"1691-6077";"ACTA PROSPERITATIS";"ACTA PROSPERITATIS";"Latvia";"Media Studies and Communication, Business and Management, Economics, Law";"Economics and Business; Law; Media and Communications";"2022-10-20 10:40:36"
"437249";"0065-1583";"1689-0027";"Acta Protozoologica";"Acta Protozoologica";"Poland";"Science and Technology Studies";"Other Social Sciences";"2023-02-02 17:14:12"
"342812";"0001-690X";"1600-0447";"Acta Psychiatrica Scandinavica";"Acta Psychiatrica Scandinavica";"United Kingdom";"Psychology";"Psychology";"2023-02-02 14:38:37"
"340169";"0001-6918";"1873-6297";"Acta Psychologica";"Acta Psychologica";"Netherlands";"Psychology";"Psychology";"2023-02-02 17:14:12"
"499584";"";"2317-8957";"Acta Scientiae et Technicae";"Acta Scientiae et Technicae";"Brazil";"Science and Technology Studies, Environmental Studies, Interdisciplinary research in the Humanities";"Other Humanities; Other Social Sciences";"2020-10-21 11:57:45"
"486682";"1644-0765";"";"Acta Scientiarum Polonorum Formatio Circumiectus";"Acta Scientiarum Polonorum Formatio Circumiectus";"Poland";"Economics, Environmental Studies, Science and Technology Studies";"Economics and Business; Other Social Sciences";"2015-08-04 10:32:23"
"496886";"1644-0749";"2450-0771";"Acta Scientiarum Polonorum. Administratio Locorum";"Acta Scientiarum Polonorum. Administratio Locorum";"Poland";"Business and Management, Economics, Law, Human Geography and Urban Studies, Interdisciplinary research in the Social Sciences";"Economics and Business; Law; Other Social Sciences; Social and Economic Geography";"2019-12-19 13:00:29"
"505325";"";"1339-9640";"Acta Simulatio";"Acta Simulatio";"Slovakia";"Science and Technology Studies";"Other Social Sciences";"2023-04-17 11:19:16"
"340919";"0001-6993";"1502-3869";"Acta Sociologica";"Acta Sociologica";"Denmark";"Sociology";"Sociology";"2023-02-02 14:41:55"
"488027";"1805-1391";"1805-6873";"ACTA STING";"ACTA STING";"Czechia";"Business and Management, Economics";"Economics and Business";"2016-01-18 11:01:02"
"500460";"";"2453-675X";"Acta Tecnología";"Acta Tecnologia";"Slovakia";"Science and Technology Studies";"Other Social Sciences";"2023-04-17 08:12:39"
"484118";"1583-1817";"2392-6163";"Acta Terrae Septemcastrensis";"Acta Terrae Septemcastrensis";"Romania";"Anthropology, Archaeology";"History and Archaeology; Sociology";"2013-12-23 23:59:59"
"479208";"1015-8758";"2309-9089";"Acta Theologica";"Acta Theologica";"South Africa";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2023-02-02 17:14:12"
"488839";"1804-624X";"2464-6504";"Acta Universitatis Carolinae Interpretationes";"Acta Universitatis Carolinae Interpretationes";"Czechia";"Philosophy";"Philosophy, Ethics and Religion";"2016-06-08 14:30:36"
"488928";"1212-1428";"2336-6052";"Acta Universitatis Carolinae Kinanthropologica";"Acta Universitatis Carolinae Kinanthropologica";"Czechia";"Anthropology, History, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Pedagogical & Educational Research, Philosophy";"Educational Sciences; History and Archaeology; Other Humanities; Other Social Sciences; Philosophy, Ethics and Religion; Sociology";"2016-06-28 09:32:01"
"437255";"0567-8269";"2464-6830";"Acta Universitatis Carolinae Philologica";"Acta Universitatis Carolinae Philologica";"Czechia";"Literature, Linguistics";"Languages and Literature";"2023-02-02 17:14:12"
"484812";"1804-5588";"2336-3398";"Acta Universitatis Carolinae Theologica";"Acta Universitatis Carolinae Theologica";"Czechia";"Religious Studies and Theology";"Philosophy, Ethics and Religion";"2015-01-27 11:16:32"
"482958";"1213-4449";"2336-3231";"Acta Universitatis Carolinae. Studia Territorialia.";"Acta Universitatis Carolinae. Studia Territorialia.";"Czechia";"History";"History and Archaeology";"2016-04-08 14:36:58"
"480254";"2065-0175";"2067-340X";"Acta Universitatis Danubius. Œconomica";"Acta Universitatis Danubius. Œconomica";"Romania";"Business and Management, Economics";"Economics and Business";"2023-02-02 17:14:12"
"493759";"0208-6069";"2450-2782";"Acta Universitatis Lodziensis Folia Iuridica";"Acta Universitatis Lodziensis Folia Iuridica";"Poland";"Law";"Law";"2019-05-20 13:50:18"
"496676";"0208-6034";"2449-8300";"Acta Universitatis Lodziensis. Folia Archaeologica";"Acta Universitatis Lodziensis. Folia Archaeologica";"Poland";"Archaeology";"History and Archaeology";"2023-02-02 17:14:12"
"496674";"";"1730-2366";"Acta Universitatis Lodziensis. Folia Biologica et Oecologica";"Acta Universitatis Lodziensis. Folia Biologica et Oecologica";"Poland";"Science and Technology Studies";"Other Social Sciences";"2020-05-07 12:49:03"
"486962";"1427-9711";"2353-6063";"Acta Universitatis Lodziensis. Folia Geographica Physica";"Acta Universitatis Lodziensis. Folia Geographica Physica";"Poland";"Environmental Studies, Human Geography and Urban Studies, Science and Technology Studies";"Other Social Sciences; Social and Economic Geography";"2019-09-05 15:52:54"
"496669";"1508-1117";"2353-4826";"Acta Universitatis Lodziensis. Folia Geographica Socio-Oeconomica";"Acta Universitatis Lodziensis. Folia Geographica Socio-Oeconomica";"";"Human Geography and Urban Studies";"Social and Economic Geography";"2020-03-16 16:21:24"
"496675";"0208-6050";"2450-6990";"Acta Universitatis Lodziensis. Folia Historica";"Acta Universitatis Lodziensis. Folia Historica";"Poland";"History";"History and Archaeology";"2023-02-02 17:14:12"
"485265";"0860-7435";"2450-1336";"Acta Universitatis Lodziensis. Folia Librorum";"Acta Universitatis Lodziensis. Folia Librorum";"Poland";"Library and Information Science";"Media and Communications";"2019-08-22 13:14:39"
"485929";"0208-6077";"2450-0119";"Acta Universitatis Lodziensis. Folia Linguistica";"Acta Universitatis Lodziensis. Folia Linguistica";"Poland";"Linguistics";"Languages and Literature";"2019-08-22 13:14:07"
"487277";"1731-8025";"2353-9623";"Acta Universitatis Lodziensis. Folia Linguistica Rossica";"Acta Universitatis Lodziensis. Folia Linguistica Rossica";"Poland";"Literature, Media Studies and Communication";"Languages and Literature; Media and Communications";"2023-02-02 17:14:12"
"491035";"1505-9057";"2353-1908";"Acta Universitatis Lodziensis. Folia Litteraria Polonica";"Acta Universitatis Lodziensis. Folia Litteraria Polonica";"Poland";"Cultural Studies, Linguistics, Literature";"Languages and Literature";"2022-05-04 09:24:58"
"496772";"1427-9681";"2353-4834";"Acta Universitatis Lodziensis. Folia Litteraria Rossica";"Acta Universitatis Lodziensis. Folia Litteraria Rossica";"Poland";"Cultural Studies, Literature";"Languages and Literature";"2019-06-27 09:27:49"
"493498";"0208-6018";"2353-7663";"Acta Universitatis Lodziensis. Folia Oeconomica";"Acta Universitatis Lodziensis. Folia Oeconomica";"Poland";"Business and Management, Economics, Human Geography and Urban Studies";"Economics and Business; Social and Economic Geography";"2023-02-02 17:14:12"
"496635";"1427-969X";"2353-4842";"Acta Universitatis Lodziensis. Folia Psychologica";"Acta Universitatis Lodziensis. Folia Psychologica";"Poland";"Pedagogical & Educational Research, Psychology";"Educational Sciences; Psychology";"2019-09-08 14:01:44"
"485017";"2080-0339";"";"Acta Universitatis Nicolai Copernici Ekonomia";"Acta Universitatis Nicolai Copernici Economics";"Poland";"Economics";"Economics and Business";"2015-02-27 15:55:37"
"485685";"0860-1232";"";"Acta Universitatis Nicolai Copernici Zarządzanie";"Acta Universitatis Nicolai Copernici Management";"Poland";"Business and Management, Economics";"Economics and Business";"2015-05-02 11:06:30"
"481973";"0208-533X";"2392-1250";"Acta Universitatis Nicolai Copernici Zabytkoznawstwo i Konserwatorstwo";"Acta Universitatis Nicolai Copernici. Monument Studies and Conservation";"Poland";"Art and Art History, Interdisciplinary research in the Humanities";"Arts (Arts, History of Arts, Performing Arts, Music); Other Humanities";"2021-12-16 10:29:52"
"495241";"0208-5313";"2392-1242";"Acta Universitatis Nicolai Copernici. Pedagogika";"Acta Universitatis Nicolai Copernici. Pedagogy";"Poland";"Pedagogical & Educational Research";"Educational Sciences";"2020-01-14 10:04:43"
"484538";"2065-5924";"2066-7779";"Acta Universitatis Sapientiae Film and Media Studies";"Acta Universitatis Sapientiae Film and Media Studies";"Romania";"Film and Theatre Studies, Media Studies and Communication";"Arts (Arts, History of Arts, Performing Arts, Music); Media and Communications";"2023-02-02 17:14:12"
"503234";"2285-6293";"2286-0940";"Acta Universitatis Sapientiae Legal Studies";"Acta Universitatis Sapientiae Legal Studies";"Romania";"Law";"Law";"2022-02-28 12:47:06"
"480474";"2067-5151";"2068-2956";"Acta Universitatis Sapientiae Philologica";"Acta Universitatis Sapientiae Philologica";"Romania";"Interdisciplinary research in the Humanities, Linguistics";"Languages and Literature; Other Humanities";"2023-02-02 17:14:12"
"482529";"0860-0716";"";"Acta Universitatis Wratislaviensis : Neerlandica Wratislaviensia";"Acta Universitatis Wratislaviensis : Neerlandica Wratislaviensia";"Poland";"Literature";"Languages and Literature";"2017-09-20 09:15:06"
